Date,District,Dengue_Cases,Temperature,Humidity,Rainfall_mm,Previous_Day_Dengue_Cases
30-07-21,Dhaka,87,28.2,90,32,74
31-07-21,Dhaka,105,28.5,88,14,87
01-08-21,Dhaka,102,28.8,87,4,105
02-08-21,Dhaka,138,29.3,86,4,102
03-08-21,Dhaka,134,30.2,81,3,138
04-08-21,Dhaka,16,30,83,12,134
05-08-21,Dhaka,6,30.7,78,8,16
06-08-21,Dhaka,2,29.2,85,13,6
07-08-21,Dhaka,4,28.6,86,16,2
08-08-21,Dhaka,20,28.4,87,11,4
09-08-21,Dhaka,13,30,84,11,20
10-08-21,Dhaka,48,29.4,88,1,13
11-08-21,Dhaka,135,29.8,85,14,48
12-08-21,Dhaka,226,29.8,84,3,135
13-08-21,Dhaka,478,29,88,25,226
14-08-21,Dhaka,259,30,82,38,478
15-08-21,Dhaka,145,30.3,81,0,259
16-08-21,Dhaka,167,29.7,81,0,145
17-08-21,Dhaka,171,28.5,85,13,167
18-08-21,Dhaka,185,27.9,88,11,171
19-08-21,Dhaka,127,28.6,83,3,185
20-08-21,Dhaka,193,28.9,81,0,127
21-08-21,Dhaka,184,29.3,80,1,193
22-08-21,Dhaka,153,30.6,75,5,184
23-08-21,Dhaka,210,28.3,86,0,153
24-08-21,Dhaka,226,29.2,83,31,210
25-08-21,Dhaka,218,29.6,85,9,226
26-08-21,Dhaka,103,27.8,90,6,218
27-08-21,Dhaka,229,29.2,85,5,103
28-08-21,Dhaka,225,30.3,76,1,229
29-08-21,Dhaka,201,29.5,80,0,225
30-08-21,Dhaka,218,29.3,80,1,201
31-08-21,Dhaka,262,29.7,81,0,218
01-09-21,Dhaka,262,29,84,1,262
02-09-21,Dhaka,177,28.4,87,1,262
03-09-21,Dhaka,364,30.7,74,13,177
04-09-21,Dhaka,18,30,82,0,364
05-09-21,Dhaka,601,30.6,77,2,18
06-09-21,Dhaka,4,30,75,18,601
07-09-21,Dhaka,3,29,79,1,4
08-09-21,Dhaka,13,28.8,80,2,3
09-09-21,Dhaka,20,28.4,87,0,13
10-09-21,Dhaka,37,31.3,75,14,20
11-09-21,Dhaka,99,31.1,75,6,37
12-09-21,Dhaka,277,31.2,71,0,99
13-09-21,Dhaka,354,30.2,73,0,277
14-09-21,Dhaka,305,27.7,87,1,354
15-09-21,Dhaka,65,30.2,77,9,305
16-09-21,Dhaka,221,29.4,82,0,65
17-09-21,Dhaka,370,28.5,85,1,221
18-09-21,Dhaka,412,28.5,85,1,370
19-09-21,Dhaka,520,27.9,84,2,412
20-09-21,Dhaka,419,28.3,83,0,520
21-09-21,Dhaka,426,28.8,80,0,419
22-09-21,Dhaka,399,28.8,78,0,426
23-09-21,Dhaka,313,30.1,74,1,399
24-09-21,Dhaka,428,31.6,73,0,313
25-09-21,Dhaka,451,28.3,88,0,428
26-09-21,Dhaka,337,29.1,80,54,451
27-09-21,Dhaka,413,29.6,78,8,337
28-09-21,Dhaka,418,28,82,0,413
29-09-21,Dhaka,413,27.5,89,4,418
30-09-21,Dhaka,303,30.1,77,2,413
01-10-21,Dhaka,431,30.4,78,0,303
02-10-21,Dhaka,496,30.7,75,0,431
03-10-21,Dhaka,351,29.3,80,0,496
04-10-21,Dhaka,18,29.3,81,3,351
05-10-21,Dhaka,3,27.7,89,2,18
06-10-21,Dhaka,5,27.8,87,15,3
07-10-21,Dhaka,4,29.5,80,44,5
08-10-21,Dhaka,15,29.9,80,0,4
09-10-21,Dhaka,32,30.4,78,0,15
10-10-21,Dhaka,42,30.3,80,0,32
11-10-21,Dhaka,162,31.2,71,1,42
12-10-21,Dhaka,357,31.2,75,0,162
13-10-21,Dhaka,445,29.9,80,0,357
14-10-21,Dhaka,293,30,78,0,445
15-10-21,Dhaka,148,31.3,72,1,293
16-10-21,Dhaka,465,29.4,81,2,148
17-10-21,Dhaka,315,30.3,73,14,465
18-10-21,Dhaka,424,27.2,85,0,315
19-10-21,Dhaka,451,26.7,87,27,424
20-10-21,Dhaka,442,27,89,14,451
21-10-21,Dhaka,353,27.5,79,33,442
22-10-21,Dhaka,446,26.6,82,0,353
23-10-21,Dhaka,432,26.9,75,0,446
24-10-21,Dhaka,300,27.1,70,0,432
25-10-21,Dhaka,397,26.4,80,0,300
26-10-21,Dhaka,429,27.1,77,10,397
27-10-21,Dhaka,420,27.1,78,0,429
28-10-21,Dhaka,321,27.7,77,0,420
29-10-21,Dhaka,384,29.1,66,0,321
30-10-21,Dhaka,388,28.4,60,0,384
31-10-21,Dhaka,248,27,54,0,388
01-11-21,Dhaka,371,25.5,65,0,248
02-11-21,Dhaka,432,25.3,66,0,371
03-11-21,Dhaka,385,26.1,66,0,432
04-11-21,Dhaka,20,25.6,56,0,385
05-11-21,Dhaka,3,25.1,62,0,20
06-11-21,Dhaka,2,25.2,59,0,3
07-11-21,Dhaka,4,24,68,0,2
08-11-21,Dhaka,11,24.4,70,0,4
09-11-21,Dhaka,33,25,69,0,11
10-11-21,Dhaka,44,25.7,67,0,33
11-11-21,Dhaka,160,26.6,67,0,44
12-11-21,Dhaka,331,26.2,65,0,160
13-11-21,Dhaka,310,21.6,90,0,331
14-11-21,Dhaka,138,21.4,90,16,310
15-11-21,Dhaka,108,22,92,10,138
16-11-21,Dhaka,267,23.6,74,1,108
17-11-21,Dhaka,264,23.7,69,0,267
18-11-21,Dhaka,204,24,66,0,264
19-11-21,Dhaka,224,23.5,72,0,204
20-11-21,Dhaka,213,23.8,69,0,224
21-11-21,Dhaka,122,24,67,0,213
22-11-21,Dhaka,197,24.7,67,0,122
23-11-21,Dhaka,198,25.5,72,0,197
24-11-21,Dhaka,175,25,70,0,198
25-11-21,Dhaka,150,23.7,62,0,175
26-11-21,Dhaka,164,23,59,0,150
27-11-21,Dhaka,146,22.3,66,0,164
28-11-21,Dhaka,96,22.4,65,0,146
29-11-21,Dhaka,142,22.9,64,0,96
30-11-21,Dhaka,160,22.8,68,0,142
01-12-21,Dhaka,118,23.8,65,0,160
02-12-21,Dhaka,148,23.8,67,0,118
03-12-21,Dhaka,136,23.6,68,0,148
04-12-21,Dhaka,18,23.4,73,0,136
05-12-21,Dhaka,2,21.9,88,0,18
06-12-21,Dhaka,1,20.9,98,44,2
07-12-21,Dhaka,4,21.9,94,104,1
08-12-21,Dhaka,9,22.6,86,3,4
09-12-21,Dhaka,36,23.8,73,0,9
10-12-21,Dhaka,50,22.1,71,2,36
11-12-21,Dhaka,143,21.8,71,0,50
12-12-21,Dhaka,366,21.1,63,0,143
13-12-21,Dhaka,476,20.4,70,0,366
14-12-21,Dhaka,323,21.3,66,0,476
15-12-21,Dhaka,123,21.3,65,0,323
16-12-21,Dhaka,112,21.1,67,0,123
17-12-21,Dhaka,104,20.9,62,0,112
18-12-21,Dhaka,99,21,65,0,104
19-12-21,Dhaka,32,19.5,60,0,99
20-12-21,Dhaka,72,18.2,67,0,32
21-12-21,Dhaka,70,19.3,73,0,72
22-12-21,Dhaka,70,19.1,80,0,70
23-12-21,Dhaka,71,19.1,79,0,70
24-12-21,Dhaka,72,19.5,76,0,71
25-12-21,Dhaka,58,20,76,0,72
26-12-21,Dhaka,31,20,73,0,58
27-12-21,Dhaka,63,20.2,75,0,31
28-12-21,Dhaka,31,20,73,0,63
29-12-21,Dhaka,47,19.7,75,0,31
30-12-21,Dhaka,39,20.6,72,0,47
31-12-21,Dhaka,40,20.7,65,0,39
